EmpID,LastName,FirstName,TeamCode,PosCode,PlayerNo,Age,Weight,Height,YearsOfExp,College
69999,Gipson Sr.,Tashaun,SFN,S,31,33,212,73,12,Wyoming
40255,Stoll,Chris,STS,LS,41,25,255,74,0,Penn State
79010,Moore,Rondale,AZC,WR,4,23,180,67,3,Purdue
98572,Webb Jr.,Mark,LAC,S,29,24,207,73,2,Georgia
74872,Adomitis,Cal,CNB,LS,48,25,238,74,2,Pittsburgh
28020,Hudson,Tommy,DVB,TE,87,26,255,77,2,Arizona State
46784,Niese,Michael,TBB,OT,68,25,295,77,1,Temple
63967,Sanders,Drew,DVB,LB,41,21,233,77,0,Arkansas
50312,Dunkle,William,PTS,G,68,23,330,77,1,San Diego State
90290,Strong Jr.,Pierre,NEP,RB,35,24,212,71,2,South Dakota State
39469,Taylor,Malik,NYJ,WR,86,27,220,75,3,Ferris State
57537,Dissly,Will,STS,TE,89,27,265,76,6,Washington
49314,Roy,Bravvion,CHB,DT,67,25,330,73,4,Baylor
91287,Edwards,Gus,BLR,RB,35,28,238,73,6,Rutgers
34086,Taylor,Jawaan,KCC,OT,74,25,330,77,5,Florida
50025,Myers,Josh,GBP,C,71,25,310,77,3,Ohio State
89316,Kendrick,Derion,LAR,CB,1,22,190,72,2,Georgia
91855,Brooks,Mason,WSC,OT,61,23,315,78,0,Ole Miss
96773,Martin,Zack,DLC,G,70,32,315,76,10,Notre Dame
20235,Brown,Ike,LVR,CB,46,25,185,73,1,Florida International
96182,Holmes,Gavin,TNT,WR,84,24,200,71,0,Baylor
30083,Eiland,Greg,STS,OT,75,25,321,80,1,Mississippi State
25898,Elliott,Jalen,PTS,S,16,25,205,73,2,Notre Dame
83824,Spector,Baylon,BFB,LB,54,24,233,74,2,Clemson
90871,Jaimes,Brenden,LAC,G,64,24,300,77,3,Nebraska
35661,Shepherd,Darrius,LAC,WR,20,27,186,71,3,North Dakota State
54570,Mason,Jordan,SFN,RB,24,24,223,71,2,Georgia Tech
18596,Covington,Christian,DTL,DT,52,29,289,74,9,Rice
74430,Williams,Kyren,LAR,RB,23,22,194,69,2,Notre Dame
98369,Bailey,Quinn,DVB,OT,75,27,323,78,2,Arizona State
67921,Muma,Chad,JKJ,LB,48,24,239,75,2,Wyoming
33013,Allen,Jonathan,WSC,DT,93,28,300,75,7,Alabama
73329,McKinnon,Jerick,KCC,RB,1,31,209,69,10,Georgia Southern
95698,Williams,Jaylin,MNV,CB,38,23,195,70,0,Indiana
62120,Hewitt,Neville,HST,LB,57,30,234,74,9,Marshall
57495,Riley,Duke,MMD,LB,45,29,227,73,7,LSU
30915,Jones,Braxton,CHB,OT,70,24,310,77,2,Southern Utah
31293,Mekari,Patrick,BLR,G,65,26,308,76,5,California
35446,Mack,Marlon,AZC,RB,32,27,210,71,7,South Florida
78691,Daly,Scott,DTL,LS,47,29,245,73,3,Notre Dame
43146,Lumpkin,Johnny,NEP,TE,83,25,268,78,0,Louisiana
42983,Stone,Geno,BLR,S,26,24,207,71,4,Iowa
36833,Crowder,Jamison,NYG,WR,80,30,177,69,9,Duke
15755,Izien,Christian,TBB,S,29,23,197,68,0,Rutgers
65632,Mostert,Raheem,MMD,RB,31,31,205,70,9,Purdue
39776,Cox,Morgan,TNT,LS,46,37,233,76,13,Tennessee
12875,Patrick,Tim,DVB,WR,81,29,212,76,6,Utah
26603,Kincaid,Dalton,BFB,TE,86,23,240,76,0,Utah
60390,Brown,Trent,NEP,OT,77,30,370,80,9,Florida
38845,Shelton,Nehemiah,NYJ,CB,40,23,185,74,1,San José State
39525,Mack,Alize,TNT,TE,87,26,251,76,1,Notre Dame
47440,Sewell,Penei,DTL,OT,58,22,335,77,3,Oregon
98623,Carvin,Jerome,KCC,G,67,22,307,77,0,Tennessee
94803,Madubuike,Justin,BLR,DT,92,25,300,75,4,Texas A&M
28818,Brown,Tre,STS,CB,22,25,185,70,3,Oklahoma
73306,Cousins,Kirk,MNV,QB,8,35,205,75,12,Michigan State
44914,Thompson Jr.,SaRodorick,STS,RB,29,23,215,72,1,Texas Tech
85930,Sokol,Josh,MNV,C,60,25,290,75,1,Sacred Heart
11652,Mitchell-Paden,Zaire,CLB,TE,83,24,257,77,1,Florida Atlantic
50068,Flannigan-Fowles,Demetrius,SFN,LB,45,26,223,74,4,Arizona
86172,Layne,Raheem,LAC,S,41,24,192,71,2,Indiana
56424,Moore,Skyy,KCC,WR,24,22,195,70,2,Western Michigan
66709,Wells,Carson,NEP,LB,59,24,250,75,2,Colorado
12149,Houston,Justin,CAP,LB,50,34,270,75,13,Georgia
92221,Miller,Kendre,NOS,RB,25,21,220,72,0,TCU
13471,Carr,Derek,NOS,QB,4,32,215,75,10,Fresno State
43723,Hurd,Jalen,NEP,WR,13,27,230,77,4,Baylor
33877,Senat,Greg,NYJ,OT,64,28,305,78,4,Wagner
82072,Smith,Chris,DTL,DT,92,23,305,73,0,Notre Dame
33650,Merritt,Kirk,NOS,WR,33,26,214,73,1,Arkansas State
43350,Mims Jr.,Marvin,DVB,WR,83,21,182,71,0,Oklahoma
54209,Nichols,Bilal,LVR,DT,91,26,313,76,6,Delaware
56141,Wright,Derek,CAP,WR,83,25,195,73,1,Utah State
97061,Onwenu,Mike,NEP,G,71,25,350,75,4,Michigan
85055,Runyan,Jon,GBP,G,76,26,307,76,4,Michigan
23006,Tolbert,Jalen,DLC,WR,18,24,195,73,2,South Alabama
68621,Jones,Cam,KCC,LB,44,23,227,74,0,Indiana
83980,Oliver,Ed,BFB,DT,91,25,287,73,5,Houston
67045,Odeyingbo,Dayo,INC,DE,54,23,286,78,3,Vanderbilt
22998,Pruitt,MyCole,ATF,TE,85,31,258,74,8,Southern Illinois
47437,Togiai,Noah,AZC,TE,81,26,244,76,2,Oregon State
26913,Wesley,Barry,ATF,OT,69,24,310,79,0,Colorado State
65670,Adebawore,Adetomiwa,INC,DE,95,22,282,74,0,Northwestern
27810,Hicks,Jordan,MNV,LB,58,31,236,73,9,Texas
20941,Samuel,Deebo,SFN,WR,19,27,215,72,5,South Carolina
50173,Matthews,Jake,ATF,OT,70,31,309,77,10,Texas A&M
94146,Humphrey,Lil'Jordan,DVB,WR,17,25,225,76,4,Texas
53791,Alexander,Maurice,DTL,WR,15,26,180,71,1,Florida International
33797,Davis-Gaither,Akeem,CNB,LB,59,25,228,74,4,Appalachian State
33086,Engram,Evan,JKJ,TE,17,28,240,75,7,Ole Miss
58522,Fant,George,HST,OT,77,31,322,77,8,Western Kentucky
98884,Fotu,Leki,AZC,DT,95,25,334,77,4,Utah
47681,Wonnum,D.J.,MNV,LB,98,25,258,77,4,South Carolina
71712,Pierce,Dameon,HST,RB,31,23,218,70,2,Florida
77525,Osborn,K.J.,MNV,WR,17,26,203,71,4,Miami
63706,Green,Rasheem,CHB,DE,94,26,279,76,6,USC
88036,Waege,Spencer,SFN,DE,69,24,295,77,0,North Dakota State
25475,Conklin,Tyler,NYJ,TE,83,28,254,75,6,Central Michigan
83671,Ferrell,Clelin,SFN,DE,94,26,265,76,5,Clemson
72085,Melifonwu,Ifeatu,DTL,S,6,24,210,75,3,Syracuse
60577,Pitre,Jalen,HST,S,5,24,198,71,2,Baylor
82714,Jacquet,Michael,LAC,CB,39,26,201,74,3,Louisiana
37249,Clark,Kenny,GBP,DT,97,27,314,75,8,UCLA
56723,Franks,Feleipe,ATF,TE,15,25,234,78,3,Arkansas
77295,George,Allan,CNB,CB,42,24,191,71,1,Vanderbilt
62836,McNeill,Alim,DTL,DT,54,23,315,74,3,NC State
66985,Swift,D'Andre,PHE,RB,0,24,215,69,4,Georgia
48097,Funk,Jake,INC,RB,37,25,205,70,3,Maryland
72580,Forristall,Miller,CLB,TE,86,25,245,77,3,Alabama
36660,Worley,Daryl,BLR,CB,41,28,205,73,8,West Virginia
47349,Corker,Yusuf,CNB,S,37,24,197,72,1,Kentucky
69945,Clark,Jerrod,LAC,DT,72,23,334,75,0,Coastal Carolina
90625,Kinnard,Darian,KCC,OT,75,23,322,77,2,Kentucky
63072,Smith-Njigba,Jaxon,STS,WR,11,21,197,72,0,Ohio State
77499,Morton,Zach,DTL,DE,48,24,260,76,0,Akron
14582,Onyemata,David,ATF,DT,90,30,300,76,8,Manitoba
12520,Young,Landon,NOS,OT,67,26,321,79,3,Kentucky
28198,Tagovailoa,Tua,MMD,QB,1,25,217,73,4,Alabama
65878,Horne,Timmy,ATF,DT,98,25,323,76,2,Kansas State
28087,McGary,Kaleb,ATF,OT,76,28,306,78,5,Washington
62099,Addington,Tucker,JKJ,LS,0,26,230,74,1,Sam Houston State
45980,Key,Arden,TNT,LB,49,27,240,77,6,LSU
63092,Brown,Chase,CNB,RB,30,23,215,69,0,Illinois
57831,Ossai,Joseph,CNB,DE,58,23,263,76,3,Texas
31707,Thompson-Robinson,Dorian,CLB,QB,17,23,191,73,0,UCLA
63492,Bernard,Terrel,BFB,LB,43,24,224,73,2,Baylor
94423,Soelle,Kyle,AZC,LB,58,24,232,75,0,Arizona State
91834,Tomlinson,Dalvin,CLB,DT,94,29,325,75,7,Alabama
59390,Conner,Tanner,MMD,TE,80,25,232,75,2,Idaho State
45149,Ogbuehi,Cedric,MMD,OT,75,31,306,77,9,Texas A&M
93215,Wypler,Luke,CLB,C,56,22,300,75,0,Ohio State
18042,Burns,Artie,STS,CB,23,28,187,72,8,Miami
67195,Franklin Jr.,Sam,CAP,S,42,27,210,75,4,Temple
68310,Matthews,Jesse,HST,WR,41,24,190,72,0,San Diego State
43769,Brightwell,Gary,NYG,RB,23,25,218,73,3,Arizona
45475,Harris,Will,DTL,CB,25,27,206,73,5,Boston College
60978,McDonald,Camren,LAR,TE,45,24,237,76,1,Florida State
50947,Olszewski,Gunner,PTS,WR,89,26,190,72,5,Bemidji State
40571,Okonkwo,Chigoziem,TNT,TE,85,23,238,75,2,Maryland
45989,VanSumeren,Ben,PHE,LB,57,23,231,74,0,Michigan State
71424,Watson,Justin,KCC,WR,84,27,215,74,6,Pennsylvania
51284,Tupou,Josh,CNB,DT,68,29,340,75,6,Colorado
42262,Williams,Javonte,DVB,RB,33,23,220,70,3,North Carolina
68572,Blount,Joey,STS,S,35,24,201,73,2,Virginia
11342,Demark,Ryan,BFB,OT,74,25,307,78,1,UConn
37024,Shorter,Justin,BFB,WR,18,23,223,76,0,Florida
37143,Henley,Daiyan,LAC,LB,0,23,225,73,0,Washington State
50818,Awuzie,Chidobe,CNB,CB,22,28,202,72,7,Colorado
76164,Vigil,Nick,NYJ,LB,46,30,239,74,8,Utah State
21477,Ojabo,David,BLR,LB,90,23,255,76,2,Michigan
90286,Brewer,Aaron,TNT,G,55,25,274,73,4,Texas State
27408,Clowney,Jadeveon,BLR,LB,24,30,266,77,10,South Carolina
92787,Powell,Cornell,KCC,WR,14,25,204,72,1,Clemson
42034,King,Johnny,PHE,WR,43,23,209,77,0,Southeast Missouri State
42718,McCoy,Erik,NOS,C,78,25,303,76,5,Texas A&M
19752,Richards,Asim,DLC,OT,76,22,307,76,0,North Carolina
32202,Asiasi,Devin,CNB,TE,86,26,260,75,4,UCLA
13202,Dillon,Brandon,WSC,TE,46,26,250,77,1,Marian College
64877,Bledsoe,Joshuah,NEP,S,24,24,207,71,2,Missouri
32994,Bradley-King,Will,WSC,DE,56,25,254,75,1,Baylor
76163,McLaughlin,Jaleel,DVB,RB,38,22,187,67,0,Youngstown State
93829,Badgley,Michael,TNT,K,6,28,183,70,6,Miami
76183,Womack III,Samuel,SFN,CB,0,24,189,70,2,Toledo
90830,Murray,Bill,NEP,G,62,26,307,76,1,William & Mary
13205,Lewis,Cam,BFB,CB,39,26,183,69,4,Buffalo
44897,Jackson,Lucky,MNV,WR,15,26,186,72,0,Western Kentucky
29149,Pocic,Ethan,CLB,C,55,28,320,78,7,LSU
77592,Johnson,Jakob,LVR,FB,45,28,255,75,5,Tennessee
75584,McCormick,Sincere,LVR,RB,47,22,205,69,2,UTSA
16911,Barkley,Matt,BFB,QB,5,32,234,74,10,USC
51811,Mullen,Trayvon,BLR,CB,28,25,190,74,5,Clemson
84994,Speed,E.J.,INC,LB,45,28,227,76,5,Tarleton State
50482,Slater,Matthew,NEP,WR,18,37,205,72,16,UCLA
21628,Mahomes,Patrick,KCC,QB,15,27,225,74,7,Texas Tech
63310,Koski,J.J.,DVB,WR,43,26,195,73,2,Cal Poly
16726,Demus Jr.,Dontay,BLR,WR,18,22,215,76,0,Maryland
26440,Swilling,Tre,SFN,CB,35,24,196,73,0,Georgia Tech
71002,Allen,Brandon,SFN,QB,4,30,209,74,7,Arkansas
52628,Williams,Rodarius,TBB,CB,28,26,193,72,3,Oklahoma State
20940,Smith,Kion,MMD,OT,71,24,311,77,1,Fayetteville State
79250,Samuel,Curtis,WSC,WR,4,27,195,71,7,Ohio State
50962,Ball,Josh,DLC,OT,75,25,304,80,3,Marshall
24257,Hughlett,Charley,CLB,LS,47,33,248,76,9,UCF
43514,Kelly,Kyu,BLR,CB,17,22,192,72,0,Stanford
99146,DiLauro,Christian,MNV,OT,61,28,300,78,2,Illinois
77227,Nunez-Roches,Rakeem,NYG,DT,93,30,307,74,9,Southern Miss
59254,Smith,Xavier,LAR,WR,19,25,174,69,0,Florida A&M
53783,Moreau,Foster,NOS,TE,82,26,250,76,5,LSU
98177,Davis,Timarcus,LAR,CB,27,25,180,72,0,Arizona State
32653,Willis,Brayden,SFN,TE,9,23,240,76,0,Oklahoma
81800,Woods,Al,NYJ,DT,96,36,309,76,13,LSU
24560,Burns,Lorenzo,CLB,CB,27,25,175,71,1,Arizona
36549,Jackson,Kareem,DVB,S,22,35,183,70,14,Alabama
61218,Johnson,A.J.,MMD,LB,59,31,255,74,5,Tennessee
45551,Lucas,Cornelius,WSC,OT,78,32,327,80,9,Kansas State
40580,Leota,Eku,CAP,LB,46,24,257,76,0,Auburn
21058,Young,Cameron,STS,DT,93,23,304,75,0,Mississippi State
45770,Chubb,Nick,CLB,RB,24,27,227,71,6,Georgia
57336,Tomlinson,Tre,LAR,CB,6,23,180,69,0,TCU
70930,Chandler,Ty,MNV,RB,32,25,204,71,2,North Carolina
42507,Ford,Cody,CNB,OT,61,26,329,75,5,Oklahoma
53207,DiNucci,Ben,DVB,QB,6,26,215,74,2,James Madison
80017,Kpassagnon,Tanoh,NOS,DE,92,29,289,79,7,Villanova
57462,Barbon,Jose,DLC,WR,14,23,185,72,0,Temple
22746,Hughes,Jerry,HST,DE,55,34,254,74,14,TCU
60336,Pitts,Derrek,TBB,CB,38,25,177,72,0,NC State
64569,Mathis,Ochaun,LAR,LB,32,24,260,77,0,Nebraska
90086,Thompson,Jalen,AZC,S,34,25,190,71,5,Washington State
37406,Morstead,Thomas,NYJ,P,5,37,225,76,15,SMU
59425,Meadors,Nate,CLB,S,30,26,191,69,1,UCLA
28735,Badie,Tyler,DVB,RB,36,23,197,68,1,Missouri
80616,McGowan,Kyric,WSC,WR,83,23,198,71,1,Georgia Tech
10432,Jackson,Lamar,KCC,CB,29,25,212,74,3,Nebraska
88381,Roberts,Sam,NEP,DT,96,25,300,77,2,Northwest Missouri State
42321,Drummond,Dontario,DLC,WR,19,26,220,73,1,Ole Miss
85592,Washington,Parker,JKJ,WR,11,21,212,70,0,Penn State
93357,Austin Jr.,Kevin,JKJ,WR,80,23,200,74,1,Notre Dame
43070,Holmes,Darnay,NYG,CB,30,25,195,70,4,UCLA
42067,Simmons,Isaiah,NYG,S,9,25,238,76,4,Clemson
27787,Graham,Alfonzo,PTS,RB,29,23,180,69,0,Morgan State
13093,Dye,Travis,NYJ,RB,35,24,201,70,0,USC
19327,Grant,Richie,ATF,S,27,25,200,72,3,UCF
19466,Ebner,Trestan,CHB,RB,25,24,206,71,2,Baylor
24034,Gilliam,Reggie,BFB,FB,41,26,244,72,4,Toledo
25952,Love,Julian,STS,S,20,25,195,71,5,Notre Dame
99685,Thomas,Ian,CAP,TE,80,27,260,76,6,Indiana
40915,Brisker,Jaquan,CHB,S,9,24,200,73,2,Penn State
59839,Wilson,Divaad,JKJ,CB,27,23,195,72,0,UCF
76386,Gregory,Randy,DVB,LB,5,30,242,77,6,Nebraska
20193,Hockenson,T.J.,MNV,TE,87,26,248,77,5,Iowa
57313,Hoyer,Brian,LVR,QB,7,37,215,74,15,Michigan State
33821,Mann,Braden,PTS,P,4,25,198,71,4,Texas A&M
11304,Williams,Milton,PHE,DT,93,24,290,75,3,Louisiana Tech
52930,Jackson,Trishton,MNV,WR,9,25,191,73,2,Syracuse
96780,Davis,Michael,LAC,CB,43,28,196,74,7,BYU
96760,Uzodinma,Amechi,LAC,CB,35,23,189,71,0,Ball State
51280,Wilson Jr.,Jeff,MMD,RB,23,26,213,72,6,North Texas
65786,Gates,DeMarquis,CHB,LB,43,27,221,74,1,Ole Miss
15048,Carter,Lorenzo,ATF,LB,0,27,252,77,6,Georgia
10055,Bassey,Essang,DVB,CB,21,24,190,70,4,Wake Forest
95909,Grasu,Hroniss,LVR,C,65,32,301,75,7,Oregon
81272,Armstrong,Dorance,DLC,DE,92,26,255,76,6,Kansas
67647,Moon,Jeremiah,BLR,LB,48,25,247,77,1,Florida
24923,Jones,Tim,JKJ,WR,15,25,200,73,2,Southern Miss
59147,Kupp,Cooper,LAR,WR,10,30,208,74,7,Eastern Washington
57060,Land,Isaiah,DLC,LB,53,23,225,76,0,Florida A&M
16414,Hughes,Mike,ATF,CB,21,26,191,70,6,UCF
46160,Booker IV,Thomas,HST,DT,56,23,301,75,2,Stanford
48229,Jackson,Jordan,DVB,DT,90,25,294,76,1,Air Force
55596,Tonga,Khyiris,MNV,DT,95,27,338,76,3,BYU
87314,Vaughn,Deuce,DLC,RB,42,21,176,66,0,Kansas State
18470,Wagner,Bobby,STS,LB,54,33,242,72,12,Utah State
92395,Redwine,Sheldrick,DLC,S,36,26,196,72,4,Miami
94421,Kemp,Marcus,WSC,WR,19,28,210,76,5,Hawai'i'
71454,Morgan,Tanner,PTS,QB,5,24,215,74,0,Minnesota
83685,Linsley,Corey,LAC,C,63,32,301,75,10,Ohio State
38505,Durham,Payne,TBB,TE,87,23,253,78,0,Purdue
17360,Cobbs,Brian,AZC,WR,38,23,206,73,0,Utah State
62605,McCourt,James,JKJ,K,12,25,216,71,1,Illinois
55219,Henry,KJ,WSC,DE,55,24,255,76,0,Clemson
71492,Brown,Deonte,CAP,G,77,25,335,76,2,Alabama
30533,Kelly II,Derrick,CLB,OT,60,28,320,77,2,Florida State
79856,Brown,Andrew,CHB,DT,92,27,296,75,3,Virginia
21197,Johnston,Quentin,LAC,WR,1,21,215,76,0,TCU
92771,Blackmon,Julian,INC,S,32,24,202,72,4,Utah
90991,Nnadi,Derrick,KCC,DT,91,27,317,73,6,Florida State
48949,Hennessy,Matt,ATF,C,61,25,307,75,4,Temple
58278,Hamilton,Kyle,BLR,S,14,22,220,76,2,Notre Dame
19646,McCollum,Tristin,PHE,S,36,24,195,75,1,Sam Houston State
89802,Wise,Daniel,KCC,DE,96,27,285,75,3,Kansas
30493,Jones,Josh,AZC,OT,79,26,310,79,4,Houston
51677,Borom,Larry,CHB,OT,75,24,333,77,3,Missouri
73480,Dillon,AJ,GBP,RB,28,25,247,72,4,Boston College
99189,Hinton,Kyle,ATF,G,68,25,315,74,1,Washburn
54573,Duvernay,Devin,BLR,WR,13,25,200,71,4,Texas
21378,Jones,Caleb,GBP,OT,72,24,370,81,2,Indiana
44922,Gibbens,Jack,TNT,LB,50,24,242,75,1,Minnesota
37757,Moore,Elijah,CLB,WR,8,23,180,70,3,Ole Miss
31514,Winovich,Chase,HST,DE,50,28,251,75,5,Michigan
90712,Ahlers,Holton,STS,QB,15,23,227,75,0,East Carolina
13633,Kelce,Travis,KCC,TE,87,33,250,77,11,Cincinnati
25212,Boye-Doe,Ekow,KCC,CB,40,23,171,72,0,Kansas State
56261,Taulapapa,Wayne,STS,RB,43,25,205,70,0,Washington
44775,Mandell,D'Angelo,DLC,CB,38,24,192,73,0,BYU
30599,McGovern,Connor,BFB,G,66,25,308,77,5,Penn State
93483,Barber,Taye,TBB,WR,17,23,182,69,0,TCU
12836,Stirgus,DJ,WSC,CB,41,22,202,73,0,Missouri Western
13168,Munson,Calvin,NEP,LB,43,28,240,73,5,San Diego State
29256,Lancaster,Tyler,DVB,DT,96,28,313,75,5,Northwestern
83218,Swoboda,Ryan,DTL,OT,62,24,315,81,0,UCF
79506,Ingram,Ja'Marcus,BFB,CB,46,25,190,74,1,Buffalo
54753,Levin,Corey,TNT,G,62,29,307,76,5,Chattanooga
38215,Guyton,Jalen,LAC,WR,15,26,212,73,4,North Texas
91331,Ifedi,Germain,DTL,OT,70,29,338,77,7,Texas A&M
90216,Peart,Matt,NYG,OT,74,26,318,79,4,UConn
62921,Jones,Dre'Mont,STS,DE,55,26,281,75,5,Ohio State
69781,Scott,Trent,WSC,OT,73,29,320,77,6,Grambling State
99439,Thibodeaux,Kayvon,NYG,LB,5,22,258,77,2,Oregon
96051,Sunahara,Rex,PTS,LS,49,26,242,78,1,West Virginia
95395,Parsons,Micah,DLC,LB,11,24,245,75,3,Penn State
87746,Waletzko,Matt,DLC,OT,79,23,305,80,2,North Dakota
97291,Hill,Taysom,NOS,TE,7,33,221,74,7,BYU
16327,Johnson,Taron,BFB,CB,7,27,192,71,6,Weber State
67546,Miller,Grant,LAR,G,63,24,306,76,0,Baylor
64661,Cochrane,Jack,KCC,LB,43,24,236,75,2,South Dakota
59174,Joseph,Greg,MNV,K,1,29,206,72,4,Florida Atlantic
35385,Long,Hunter,LAR,TE,84,25,253,77,3,Boston College
95098,Wilson,Pokey,LAC,WR,83,24,181,72,0,Florida State
86035,Mafi,Atonio,NEP,G,68,22,330,75,0,UCLA
27348,Jones II,Pat,MNV,LB,91,24,264,76,3,Pittsburgh
74148,Dalton,Andy,CAP,QB,14,35,220,74,12,TCU
44561,Bernard-Converse,Jarrick,NYJ,S,29,23,197,73,0,LSU
66427,Eiselen,Dieter,CHB,G,60,27,320,76,2,Yale
34044,Feeney,Dan,MMD,G,67,29,310,76,7,Indiana
63843,Pimpleton,Kalil,NYG,WR,81,24,172,69,1,Central Michigan
83787,Merriweather,Ellis,NOS,RB,35,24,225,74,0,Massachusetts
63292,Lovato,Rick,PHE,LS,45,30,249,74,7,Old Dominion
55834,Ojemudia,Michael,CHB,CB,26,25,200,73,4,Iowa
67331,Brini,Latavious,JKJ,S,21,24,215,74,0,Arkansas
34590,Valentine,Carrington,GBP,CB,37,21,189,72,0,Kentucky
25044,Bennett,Stetson,LAR,QB,13,25,190,71,0,Georgia
31635,Holtz,J.P.,NOS,TE,86,29,255,75,7,Pittsburgh
94079,Randolph,Kendall,STS,G,65,24,300,76,0,Alabama
98750,Adams,Matthew,CLB,LB,40,27,230,72,6,Houston
37468,Stuard,Grant,INC,LB,41,24,230,71,3,Houston
14853,Whelan,Daniel,GBP,P,41,24,216,77,0,UC Davis
19438,Dulin,Ashton,INC,WR,16,26,215,74,5,Malone
17925,Hyde,Micah,BFB,S,23,32,197,72,11,Iowa
43415,Moody,Jake,SFN,K,4,23,210,73,0,Michigan
99515,Rhattigan,Jon,STS,LB,59,24,236,72,3,Army
41842,Marshall Jr.,Terrace,CAP,WR,88,23,200,74,3,LSU
85744,Cracraft,River,MMD,WR,85,28,198,72,5,Washington State
32627,Fant,Princeton,DLC,TE,48,24,235,74,0,Tennessee
50305,Cecil,Brad,DTL,C,64,23,300,76,0,South Florida
89117,Moore,Tarvarius,GBP,S,30,27,200,73,6,Southern Miss
